editId	srclang	trglang	srcIndex	documentId	segmentId	editorId	system1Number	system1Id	system1actionVal	system1actionStr	system1edit
6378	English	Czech	1621	elmundo/2009/12/10/10102	3	A1KOBAVR922QCR	43	rwth-combo	1	EDIT	Užilo si svých pět minut slávy v USA, když ho Times Magazine nazval jedním z produktů roku.
6379	English	Czech	1622	elmundo/2009/12/10/10102	4	A1KOBAVR922QCR	43	rwth-combo	3	BAD	Když se na ulici je obtížnější , abych byl upřímný , ale může být zajímavé , zvláště pro děti .
6380	English	Czech	1623	elmundo/2009/12/10/10102	5	A1KOBAVR922QCR	43	rwth-combo	1	EDIT	Na rozdíl od smartphones je Peek velmi levný a má velmi nízký měsíční poplatek - méně než poloviční například oproti datovému tarifu iPhone.
6381	English	Czech	908	lesechos/2009/12/10/218330	19	A1KOBAVR922QCR	6	cmu-heafield-combo	1	EDIT	Porfirio Lobo byl zvolen v kontroverzním hlasování, které bylo uznána Spojenými státy, ale bylo napadeno v latinskoamerických zemích, jako je Venezuela, Argentina a Brazílie.
6382	English	Czech	909	lesechos/2009/12/10/218330	20	A1KOBAVR922QCR	6	cmu-heafield-combo	3	BAD	O tři dny později, kongres hlasoval proti sesuvu půdy návratu pana Zelaya k moci na zbývající část svého funkčního období až do 27. ledna.
6383	English	Czech	910	lesechos/2009/12/10/218325	1	A1KOBAVR922QCR	6	cmu-heafield-combo	1	EDIT	Wall Street: obchodní bilance USA je plná optimismu
6384	English	Czech	911	lesechos/2009/12/10/218325	2	A1KOBAVR922QCR	6	cmu-heafield-combo	3	BAD	New York Stock Exchange vyšší skončil ve čtvrtek, protože americký obchodní rovnovážná čísla ukazují návrat aktivity ve spojených státech a se svými partnery: Dow získal 0,67% a NASDAQ 0,33%.
6385	English	Czech	912	lesechos/2009/12/10/218325	3	A1KOBAVR922QCR	6	cmu-heafield-combo	3	BAD	Podle konečné údaje, Dow Jones Industrial Average vzrostl o 68,78 bodu na 10405,83 bodů a NASDAQ, s technologií dominanci, se zvýšil o 7,13 bodu na 2190,06 bodu.
6386	English	Czech	1977	cincodias/2009/12/11/5334	19	A1KOBAVR922QCR	27	koc	1	EDIT	Mezi exkluzivními modely jsou informace k dispozici například pro Porsche, ale ne pro Ferrari nebo Lamborghini.
6387	English	Czech	1978	cincodias/2009/12/11/5334	20	A1KOBAVR922QCR	27	koc	3	BAD	I počet aut v circulation, je více než 99%.
6388	English	Czech	1979	cincodias/2009/12/11/5334	21	A1KOBAVR922QCR	27	koc	3	BAD	Pro dokument a rozvíjet v databázích, audatex scattered má osm center po celém světě (Španělsko, Francie, Německa, USA, Brazílie, Mexika, Čína a Japonsko), a každý z nich specializes in konkrétní značky.
6389	English	Czech	1980	cincodias/2009/12/11/5334	22	A1KOBAVR922QCR	27	koc	2	OK	Jeho národní ústředí je v Alcobendas (Madrid).
6390	English	Czech	1981	cincodias/2009/12/11/5334	23	A1KOBAVR922QCR	27	koc	3	BAD	Támhle, přes sto technicians (obvykle expert Mechanics) práce s tři obrazovky počítače.
6391	English	Czech	1130	lesechos/2009/12/11/218644	12	A1KOBAVR922QCR	39	pc-trans	1	EDIT	Podle Michaela Gersona, bývalého spisovatel George W. Bushe a fejetonisty Washington Post, má pan Obama "moc americkou řeč".
6392	English	Czech	1131	lesechos/2009/12/11/218644	13	A1KOBAVR922QCR	39	pc-trans	3	BAD	Stejně jako prezentování samotný jak "světový občan", jak "on vždy dělá", "on mluvil jako americké Presidenta", připomínající Evropany "že oni žijí v bezpečnostní bublině, kterou oni nevytvořili a oni jsou dělá málo k tomu, aby uchovat", deklaroval pana Gerson.
6393	English	Czech	1132	lesechos/2009/12/11/218644	14	A1KOBAVR922QCR	39	pc-trans	3	BAD	Mezi málo nepřesvědčených práva-křídel, jestřábí znak z Bushovy éry, bývalý UN velvyslanec, John Bolton, popsala řeč jak "jednotvárný, oteklý, a uninspired" na národní recenzi online websajtu.
6394	English	Czech	1133	lesechos/2009/12/11/218644	15	A1KOBAVR922QCR	39	pc-trans	3	BAD	K prezidentův zanechal, demokratický zastupující Dennis Kucinich měl strach vidět Baracka Obamu ospravedlnit přetřídění síle.
6395	English	Czech	1134	lesechos/2009/12/11/218644	16	A1KOBAVR922QCR	39	pc-trans	1	EDIT	Pokud obalujeme válku do představy o spravedlnosti, může být i masakr nevinných lidí snadno ospravedlněný, varoval.
6396	English	Spanish	336	lidovky.cz/2009/12/10/75424	6	A1WPVZZA0B3IOA	38	onlineB	1	EDIT	Sin embargo, todas las regiones firmaron finalmente un contrato a largo plazo con los ferrocarriles checos.
6397	English	Spanish	337	lidovky.cz/2009/12/10/75424	7	A1WPVZZA0B3IOA	38	onlineB	1	EDIT	Así que ahora los tres comisionados nos están atacando y diciendo que estamos consiguiendo lo mejor de él, mientras que la oferta que presentamos era justamente lo que ellos querían.
6398	English	Spanish	338	lidovky.cz/2009/12/10/75424	8	A1WPVZZA0B3IOA	38	onlineB	1	EDIT	Ellos dicen que somos más caros que los ferrocarriles checos, lo que no es cierto, pues como sabemos los precios de los ferrocarriles checos se incrementaron la semana pasada.
6399	English	Spanish	339	lidovky.cz/2009/12/10/75424	9	A1WPVZZA0B3IOA	38	onlineB	2	OK	Así que todo lo que podemos hacer es defendernos.
6400	English	Spanish	340	lidovky.cz/2009/12/10/75424	10	A1WPVZZA0B3IOA	38	onlineB	3	BAD	Es por calumnias contra los estudiantes Agencia, Jančura dijo Radiožurnal.
6401	English	Spanish	1569	spiegel/2009/12/12/73257	102	A1WPVZZA0B3IOA	16	dcu	0	N/A	Kasten aconseja a sus pacientes apreciar las alucinaciones como una capacidad especial.
6402	English	Spanish	1570	spiegel/2009/12/12/73257	103	A1WPVZZA0B3IOA	16	dcu	1	EDIT	La frontera entre el sueño y cotas insospechadas
6403	English	Spanish	1571	spiegel/2009/12/12/73257	104	A1WPVZZA0B3IOA	16	dcu	3	BAD	En nuestra demasiado conscious-centred mundo imaginario experimentando es a menudo desafortunadamente pathologised, dice Michael schmidt-degenhard, profesor en Heidelberg y médico superior de la clínica de psiquiatría y psicoterapia de Florence Nightingale Hospital en Düsseldorf.
6404	English	Spanish	1572	spiegel/2009/12/12/73257	105	A1WPVZZA0B3IOA	16	dcu	1	EDIT	Una psicosis es una grave y dolorosa enfermedad, pero también conlleva aspectos positivos, la creatividad, la locura es también una obra de arte nacida de la desesperación.
6405	English	Spanish	1573	spiegel/2009/12/12/73257	106	A1WPVZZA0B3IOA	16	dcu	3	BAD	Schmidt-degenhard ha investigado el llamado oneiroid experiencia, una forma particular de consciente de las condiciones que son warped como sueños.
6406	English	Spanish	1997	cincodias/2009/12/11/5334	39	A1WPVZZA0B3IOA	15	cu-zeman	1	EDIT	Su servicio estadístico es muy útil para identificar las tendencias demográficas, sus deviaciones estándar, y hacer análisis y modelos geopolíticos.
6407	English	Spanish	1998	cincodias/2009/12/11/5334	40	A1WPVZZA0B3IOA	15	cu-zeman	3	BAD	Uno puede estudio, por ejemplo, ¿cómo muchos modelos de un particular que han ido a una tienda porque de mal funcionamiento o cómo muchos han sido en serio los accidentes en un cierto periodo.
6408	English	Spanish	1999	cincodias/2009/12/11/5334	41	A1WPVZZA0B3IOA	15	cu-zeman	1	EDIT	Gt motivo es la única compañía española que trabaja para desarrollar este tipo de herramientas .
6409	English	Spanish	2000	cincodias/2009/12/11/5334	42	A1WPVZZA0B3IOA	15	cu-zeman	3	BAD	Se vende, entre otros, nuevamente la estimación gt, que está diseñada para técnicos y también proporciona imágenes digital, el acceso a las partes oficial y el fabricante de precios y los tiempos.
6410	English	Spanish	2001	cincodias/2009/12/11/5334	43	A1WPVZZA0B3IOA	15	cu-zeman	1	EDIT	Gt motivo es una compañía del grupo einsa, que fue fundada en 1971 como proveedor de servicios y soluciones para evaluar posibles daños y mal funcionamiento de los automóviles.
6411	English	Spanish	977	lesechos/2009/12/10/218321	9	A1WPVZZA0B3IOA	16	dcu	1	EDIT	La Fiscalía, por su parte, reiteró su argumento, ya aprobado en primera instancia, sobre que no se podía considerar seriamente el abandono de los cargos si Roman Polanski no se presenta en el tribunal.
6412	English	Spanish	978	lesechos/2009/12/10/218321	10	A1WPVZZA0B3IOA	16	dcu	1	EDIT	El cineasta de 76 años de edad había huido de los Estados Unidos antes de que se dictaminara su condena por "relaciones sexuales ilícitas con una menor de 13 años de edad".
6413	English	Spanish	979	lesechos/2009/12/10/218321	11	A1WPVZZA0B3IOA	16	dcu	2	OK	No ha puesto un pie en los Estados Unidos desde entonces.
6414	English	Spanish	980	lesechos/2009/12/10/218321	12	A1WPVZZA0B3IOA	16	dcu	1	EDIT	El fiscal adjunto del condado de Los Ángeles, Phyllis Asayama, declaró que Roman Polanski "debe estar presente en la audiencia."
6415	English	Spanish	981	lesechos/2009/12/10/218321	13	A1WPVZZA0B3IOA	16	dcu	1	EDIT	En este caso, estamos tratando de enviar el mensaje, no sólo a Roman Polanski, sino también a otros acusados que no está bien huir, declaró Mrs. Asayama.
6416	English	Spanish	541	washpost/2009/12/12/79420	3	A1WPVZZA0B3IOA	48	upb-combo	1	EDIT	Aunque el distrito sigue estando muy por detrás de los sistemas educativos del resto del país, el informe mostró que en los últimos dos años se ha avanzado a un ritmo más rápido que el de ciudades como Atlanta, Chicago y Nueva York.
6417	English	Spanish	542	washpost/2009/12/12/79420	4	A1WPVZZA0B3IOA	48	upb-combo	1	EDIT	Pero lo que queda remarcado en el último reporte de la evaluación nacional de progreso educativo es la brecha existente entre los alumnos y estudiantes tanto a nivel local como nacional.
6418	English	Spanish	543	washpost/2009/12/12/79420	5	A1WPVZZA0B3IOA	48	upb-combo	3	BAD	La media de decenas de blanco D.C. a lo de los dos últimos años pasó de 262 a 270 (en una escala de 500), pero sus pares afroamericanos "aumentó sólo tres puntos, de 209 a 212.
6419	English	Spanish	544	washpost/2009/12/12/79420	6	A1WPVZZA0B3IOA	48	upb-combo	1	EDIT	La de brecha creció de 53 a 58 puntos entre 2007 y 2009.
6420	English	Spanish	545	washpost/2009/12/12/79420	7	A1WPVZZA0B3IOA	48	upb-combo	1	EDIT	El progreso de los afroamericanos en el octavo grado permaneció esencialmente estancado, con una caída estadísticamente insignificante de un punto, de 245 a 244.
6421	English	Spanish	133	lidovky.cz/2009/12/10/75486	21	A1WPVZZA0B3IOA	46	uedin	1	EDIT	Lo más importante es que quería estrechar la mano de Mandela.
6422	English	Spanish	134	lidovky.cz/2009/12/10/75486	22	A1WPVZZA0B3IOA	46	uedin	3	BAD	Descubrí que cuando me tomar su parte, llamo en su energía, que desemboca en mí, y creo que sé cómo se sienten, dijo.
6423	English	Spanish	135	lidovky.cz/2009/12/10/75486	23	A1WPVZZA0B3IOA	46	uedin	1	EDIT	Para mí es importante intentar convertirme en una persona diferente.
6424	English	Spanish	136	lidovky.cz/2009/12/10/75486	24	A1WPVZZA0B3IOA	46	uedin	1	EDIT	En la película, Matt Damon retrata a François Pienaar, el capitán del equipo nacional de rugby, el cual está dominado por los jugadores blancos.
6425	English	Spanish	137	lidovky.cz/2009/12/10/75486	25	A1WPVZZA0B3IOA	46	uedin	1	EDIT	El actor dice que tiene seis meses para prepararse sobre el difícil mundo de rugby para el papel.
6426	French	English	1397	frankfurter-rundschau/2009/12/10/9949	13	AGA961CZDY79B	24	jhu	3	BAD	Fulminant the joy of the entry into service of Babbel's successor was moderate.
6427	French	English	1398	frankfurter-rundschau/2009/12/10/9949	14	AGA961CZDY79B	24	jhu	3	BAD	And the joy was not only moderate who had brought luck, who had sent to Stuttgart destabilized, motivation and the pleasure of play.
6428	French	English	1399	frankfurter-rundschau/2009/12/10/9949	15	AGA961CZDY79B	24	jhu	3	BAD	I have been to see the players and I told them that they should focus on their strengths, I advised to be more courageous, explained the "plumber souls" – gross - a recipe for success that sounded if Bienmais was more effects with the caregiver Babbel.
6429	French	English	1400	frankfurter-rundschau/2009/12/10/9949	16	AGA961CZDY79B	24	jhu	1	EDIT	It triggered a certain magic, confessed Jens Lehmann - a supporter of Babbel - saying "in football, when there is a new impetus, sometimes things happen that we never thought possible ".
6430	French	English	1401	frankfurter-rundschau/2009/12/10/9949	17	AGA961CZDY79B	24	jhu	3	BAD	And Sami Khedira which, after weeks of pause for injury, advanced the best player thanks to his dynamism, tried to describe the "phenomenon" identified by a proverbial "costs" and the method of work of the new leader: "it is someone who takes action and requires discipline.
6431	English	Czech	611	washpost/2009/12/12/79411	3	A26ZIOYRQFO9BG	14	cu-tecto	1	EDIT	Je potvrzeno, že to byl druhý smrtelný útok proti významnému teroristickému vůdci tento podzim.
6432	English	Czech	612	washpost/2009/12/12/79411	4	A26ZIOYRQFO9BG	14	cu-tecto	1	EDIT	Saleh Al-Somali byl jedním z dvou Arabů považovaných za zabitých, když několik raket zasáhlo jejich auto v úterý u města Šáh Miran v provincii Severní Waziristan podle zdrojů USA a podle pákistánských úředníků v regionu.
6433	English	Czech	613	washpost/2009/12/12/79411	5	A26ZIOYRQFO9BG	14	cu-tecto	1	EDIT	Místní orgány řekly, že rakety byly vystřeleny pilotovaným letadlem typu provozovaného CIA uvnitř pákistánské kmenové oblasti.
6434	English	Czech	614	washpost/2009/12/12/79411	6	A26ZIOYRQFO9BG	14	cu-tecto	1	EDIT	Když auto bylo zasaženo, jeli v bílém autě, míříc k afghánské hranici. Řekl úředník pro pákistánskou civilní zpravodajskou agenturu telefonicky z Mirana Shah.
6435	English	Czech	615	washpost/2009/12/12/79411	7	A26ZIOYRQFO9BG	14	cu-tecto	3	BAD	Úředník řekl, je podezření, že místní radikálové spěchali na místo a že rychle je zabaveno, co zbývalo "naprosto demolished těla."
6436	French	English	763	times-of-london/2009/12/11/100522	16	A23KO2TP7I4KK2	3	bbn-combo	1	EDIT	The line will split into two at or near Birmingham, with a branch from the Pennines to Manchester and Scotland and another to the northeast, Sheffield, Leeds and Newcastle upon Tyne.
6437	French	English	764	times-of-london/2009/12/11/100522	17	A23KO2TP7I4KK2	3	bbn-combo	1	EDIT	There is a single line through Scotland.
6438	French	English	765	times-of-london/2009/12/11/100522	18	A23KO2TP7I4KK2	3	bbn-combo	1	EDIT	"It seems that this will be the best option for performance," said a rail professional.
6439	French	English	766	times-of-london/2009/12/11/100522	19	A23KO2TP7I4KK2	3	bbn-combo	2	OK	When this is completed, the travel time between London and Edinburgh will be reduced to 2 hours 40 minutes.
6440	French	English	767	times-of-london/2009/12/11/100522	20	A23KO2TP7I4KK2	3	bbn-combo	1	EDIT	The first part, which will not open until 2025, will allow all passengers to travel between London and Birmingham in 49 minutes, compared to a trip time of an hour now.
6441	French	English	1489	spiegel/2009/12/12/73257	22	A23KO2TP7I4KK2	43	rwth-combo	1	EDIT	There was a thundering, nasty, howling, voice emanating from the radio and through the walls.
6442	French	English	1490	spiegel/2009/12/12/73257	23	A23KO2TP7I4KK2	43	rwth-combo	1	EDIT	The insulting and humiliating voices were no longer bearable.
6443	French	English	1491	spiegel/2009/12/12/73257	24	A23KO2TP7I4KK2	43	rwth-combo	1	EDIT	Henning T. took two cables from his stereo, constructed a noose  and looped it over a hook attached to the ceiling.
6444	French	English	1492	spiegel/2009/12/12/73257	25	A23KO2TP7I4KK2	43	rwth-combo	1	EDIT	He stood on a stool and put the loop around the neck.
6445	French	English	1493	spiegel/2009/12/12/73257	26	A23KO2TP7I4KK2	43	rwth-combo	1	EDIT	He jumped.
6446	French	English	1416	frankfurter-rundschau/2009/12/10/9949	32	A23KO2TP7I4KK2	25	jhu-combo	3	BAD	In any cast, they agreed to everything else, that is to say that without the work of the group by the coach replaced, the strong representation and would not have been possible.
6447	French	English	1417	frankfurter-rundschau/2009/12/10/9949	33	A23KO2TP7I4KK2	25	jhu-combo	1	EDIT	Babbel and his assistants "played a large part in the success" Heldt and Lehmann said -- even the man in the plastic bag.
6448	French	English	1418	spiegel/2009/12/12/73268	1	A23KO2TP7I4KK2	25	jhu-combo	1	EDIT	World heavyweight championship
6449	French	English	1419	spiegel/2009/12/12/73268	2	A23KO2TP7I4KK2	25	jhu-combo	3	BAD	hot in Bern: Kevin Johnson the challenger constantly verbally and gestuellement the world champion Vitali Klitschko.
6450	French	English	1420	spiegel/2009/12/12/73268	3	A23KO2TP7I4KK2	25	jhu-combo	1	EDIT	But after 12  difficult rounds, the Ukrainian held onto his heavyweight champion title from the World Wrestling Federation.
6451	German	English	1833	cincodias/2009/12/10/53245	14	A10P4CWMDQU4WF	21	fbk	3	BAD	It makes no sense that Ecofin Hungary earlier this year from the non-compliance with its external payments and thus save a euro member, gives no longer meet its obligations.
6452	German	English	1834	cincodias/2009/12/10/53245	15	A10P4CWMDQU4WF	21	fbk	3	BAD	However it is logical that Ecofin has forced the Greek government to be transparent and its citizens in need of aussergewöhnlicchen measures with the duty to take to the stability of state money to sustain.
6453	German	English	1835	cincodias/2009/12/10/53245	16	A10P4CWMDQU4WF	21	fbk	3	BAD	Yes, we are as expected from an episode of normalisation of risk premiums, after some Ausschweifungen to high amounts, it would now lie within the expected.
